loc,year,mo,da,adt,juv,unkn,roll. Frame,photoN,notes,date,DOY,Zone,valid,seq,total,PR(juv),juv2,tot2,juvtot,,,,,
Izembek,2012,9,29,10,7,1,,5000,,9/29/2012,273,7,1,12064,17,0.411764706,49,289,119,,,,,
Izembek,2012,9,29,5,2,,,5001,,9/29/2012,273,7,1,12065,7,0.285714286,4,49,14,,,,,
Izembek,2012,9,29,5,2,,,5002,,9/29/2012,273,7,1,12066,7,0.285714286,4,49,14,,,,,
Izembek,2012,9,29,54,14,,,5003,blurred,9/29/2012,273,7,1,12067,68,0.205882353,196,4624,952,,,,,
Izembek,2012,9,29,46,15,,,5004,"focus, glare",9/29/2012,273,7,1,12068,61,0.245901639,225,3721,915,,,,,
Izembek,2012,9,29,20,2,,,5005,,9/29/2012,273,7,1,12069,22,0.090909091,4,484,44,,,,,
Izembek,2012,9,29,,,12,,5006,"on beach, blurred",9/29/2012,273,7,0,12070,,,,,,,,,,
Izembek,2012,9,29,6,3,,,5007,,9/29/2012,273,7,1,12071,9,0.333333333,9,81,27,,,,,
Izembek,2012,9,29,6,3,,,5008,,9/29/2012,273,7,1,12072,9,0.333333333,9,81,27,,,,,
Izembek,2012,9,29,11,11,,,5009,,9/29/2012,273,7,1,12073,22,0.5,121,484,242,,,,,
Izembek,2012,9,29,2,2,,,5010,,9/29/2012,273,7,1,12074,4,0.5,4,16,8,,,,,
Izembek,2012,9,29,8,0,,,5011,,9/29/2012,273,7,1,12075,8,0,0,64,0,,,,,
Izembek,2012,9,29,4,0,,,5012,,9/29/2012,273,7,1,12076,4,0,0,16,0,,,,,
Izembek,2012,9,29,3,0,,,5013,,9/29/2012,273,7,1,12077,3,0,0,9,0,,,,,
Izembek,2012,9,29,4,3,,,5014,,9/29/2012,273,7,1,12078,7,0.428571429,9,49,21,,,,,
Izembek,2012,9,29,6,4,,,5015,,9/29/2012,273,7,1,12079,10,0.4,16,100,40,,,,,
Izembek,2012,9,29,3,3,,,5016,,9/29/2012,273,7,1,12080,6,0.5,9,36,18,,,,,
Izembek,2012,9,29,2,0,,,5017,,9/29/2012,273,7,1,12081,2,0,0,4,0,,,,,
Izembek,2012,9,29,6,0,,,5018,,9/29/2012,273,7,1,12082,6,0,0,36,0,,,,,
Izembek,2012,9,29,22,2,1,,5019,,9/29/2012,273,7,1,12083,24,0.083333333,4,576,48,,,,,
Izembek,2012,9,29,2,1,,,5020,shorebirds,9/29/2012,273,7,1,12084,3,0.333333333,1,9,3,,,,,
Izembek,2012,9,29,6,1,,,5021,,9/29/2012,273,7,1,12085,7,0.142857143,1,49,7,,,,,
Izembek,2012,9,29,18,0,,,5022,,9/29/2012,273,7,1,12086,18,0,0,324,0,,,,,
Izembek,2012,9,29,23,1,,,5023,,9/29/2012,273,7,1,12087,24,0.041666667,1,576,24,,,,,
Izembek,2012,9,29,16,0,,,5024,,9/29/2012,273,7,1,12088,16,0,0,256,0,,,,,
Izembek,2012,9,29,11,0,,,5025,,9/29/2012,273,7,1,12089,11,0,0,121,0,,,,,
Izembek,2012,9,29,7,8,,,5026,,9/29/2012,273,7,1,12090,15,0.533333333,64,225,120,,,,,
Izembek,2012,9,29,13,0,,,5027,,9/29/2012,273,7,1,12091,13,0,0,169,0,,,,,
Izembek,2012,9,29,,,,,5028,brant??,9/29/2012,273,7,0,12092,,,,,,,,,,
Izembek,2012,9,29,7,4,,,5029,unclear,9/29/2012,273,7,1,12093,11,0.363636364,16,121,44,,,,,
Izembek,2012,9,29,44,0,,,5030,blurred,9/29/2012,273,7,1,12094,44,0,0,1936,0,,,,,
Izembek,2012,9,29,43,2,,,5031,,9/29/2012,273,7,1,12095,45,0.044444444,4,2025,90,,,,,
Izembek,2012,9,29,14,0,,,5032,,9/29/2012,273,7,1,12096,14,0,0,196,0,,,,,
Izembek,2012,9,29,18,0,,,5033,,9/29/2012,273,7,1,12097,18,0,0,324,0,,,,,
Izembek,2012,9,29,43,1,,,5034,,9/29/2012,273,7,1,12098,44,0.022727273,1,1936,44,,,,,
Izembek,2012,9,29,6,0,,,5035,blurred,9/29/2012,273,7,1,12099,6,0,0,36,0,,,,,
Izembek,2012,9,29,19,0,,,5036,,9/29/2012,273,7,1,12100,19,0,0,361,0,,,,,
Izembek,2012,9,29,14,1,,,5037,,9/29/2012,273,7,1,12101,15,0.066666667,1,225,15,,,,,
Izembek,2012,9,29,7,5,,,5038,,9/29/2012,273,7,1,12102,12,0.416666667,25,144,60,,,,,
Izembek,2012,9,29,5,0,,,5039,blurred,9/29/2012,273,7,1,12103,5,0,0,25,0,,,,,
Izembek,2012,9,29,6,0,2,,5040,,9/29/2012,273,7,1,12104,6,0,0,36,0,,,,,
Izembek,2012,9,29,148,2,,,5041,,9/29/2012,273,7,1,12105,150,0.013333333,4,22500,300,,,,,
Izembek,2012,9,29,43,9,,,5042,,9/29/2012,273,7,1,12106,52,0.173076923,81,2704,468,,,,,
Izembek,2012,9,29,22,0,,,5043,,9/29/2012,273,7,1,12107,22,0,0,484,0,,,,,
Izembek,2012,9,29,7,1,,,5044,,9/29/2012,273,7,1,12108,8,0.125,1,64,8,,,,,
Izembek,2012,9,29,7,10,,,5045,,9/29/2012,273,7,1,12109,17,0.588235294,100,289,170,,,,,
Izembek,2012,9,29,6,7,,,5046,,9/29/2012,273,7,1,12110,13,0.538461538,49,169,91,,,,,
Izembek,2012,9,29,1,3,2,,5047,,9/29/2012,273,7,1,12111,4,0.75,9,16,12,,,,,
Izembek,2012,9,29,6,2,,,5048,,9/29/2012,273,7,1,12112,8,0.25,4,64,16,,,,,
Izembek,2012,9,29,,,,,5049,missed?,9/29/2012,273,7,0,12113,,,,,,,,,,
Izembek,2012,9,29,,,12,,5050,blurred,9/29/2012,273,7,0,12114,,,,,,,,,,
Izembek,2012,9,29,32,15,,,5051,,9/29/2012,273,7,1,12115,47,0.319148936,225,2209,705,,,,,
Izembek,2012,9,29,57,7,3,,5052,,9/29/2012,273,7,1,12116,64,0.109375,49,4096,448,,,,,
Izembek,2012,9,29,21,9,,,5053,,9/29/2012,273,7,1,12117,30,0.3,81,900,270,,,,,
Izembek,2012,9,29,51,17,,,5054,,9/29/2012,273,7,1,12118,68,0.25,289,4624,1156,,,,,
Izembek,2012,9,29,66,25,,,5055,,9/29/2012,273,7,1,12119,91,0.274725275,625,8281,2275,,,,,
Izembek,2012,9,29,11,6,,,5056,fox,9/29/2012,273,7,1,12120,17,0.352941176,36,289,102,,,,,
Izembek,2012,9,29,2,3,,,5057,,9/29/2012,273,7,1,12121,5,0.6,9,25,15,,,,,
Izembek,2012,9,29,,,,,5058,x,9/29/2012,273,7,0,12122,,,,,,,,,,
Izembek,2012,9,29,,,,,5059,x,9/29/2012,273,7,0,12123,,,,,,,,,,
St Catherines Cove,2012,9,29,6,6,,,5060,sl blur,9/29/2012,273,#N/A,1,12124,12,0.5,36,144,72,,,,,
St Catherines Cove,2012,9,29,13,10,,,5061,clear,9/29/2012,273,#N/A,1,12125,23,0.434782609,100,529,230,,,,,
St Catherines Cove,2012,9,29,15,3,,,5062,,9/29/2012,273,#N/A,1,12126,18,0.166666667,9,324,54,,,,,
St Catherines Cove,2012,9,29,16,8,,,5063,,9/29/2012,273,#N/A,1,12127,24,0.333333333,64,576,192,,,,,
St Catherines Cove,2012,9,29,15,7,,,5064,,9/29/2012,273,#N/A,1,12128,22,0.318181818,49,484,154,,,,,
St Catherines Cove,2012,9,29,4,3,,,5065,,9/29/2012,273,#N/A,1,12129,7,0.428571429,9,49,21,,,,,
St Catherines Cove,2012,9,29,,,7,,5066,"blurred, on beach",9/29/2012,273,#N/A,0,12130,,,,,,,,,,
St Catherines Cove,2012,9,29,4,4,,,5067,,9/29/2012,273,#N/A,1,12131,8,0.5,16,64,32,,,,,
St Catherines Cove,2012,9,29,3,4,,,5068,,9/29/2012,273,#N/A,1,12132,7,0.571428571,16,49,28,,,,,
Moffet,2012,9,29,3,7,1,,5069,blurred,9/29/2012,273,7,1,12133,10,0.7,49,100,70,,,,,
Moffet,2012,9,29,9,6,,,5070,,9/29/2012,273,7,1,12134,15,0.4,36,225,90,,,,,
Nelson day 2,2012,9,29,,,,,5071,,9/29/2012,273,#N/A,0,12135,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5072,,9/29/2012,273,#N/A,0,12136,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5073,,9/29/2012,273,#N/A,0,12137,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5074,,9/29/2012,273,#N/A,0,12138,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5075,,9/29/2012,273,#N/A,0,12139,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5076,,9/29/2012,273,#N/A,0,12140,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5077,,9/29/2012,273,#N/A,0,12141,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5078,,9/29/2012,273,#N/A,0,12142,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5079,,9/29/2012,273,#N/A,0,12143,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5080,,9/29/2012,273,#N/A,0,12144,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5081,,9/29/2012,273,#N/A,0,12145,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5082,,9/29/2012,273,#N/A,0,12146,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5083,,9/29/2012,273,#N/A,0,12147,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5084,,9/29/2012,273,#N/A,0,12148,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5085,,9/29/2012,273,#N/A,0,12149,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5086,,9/29/2012,273,#N/A,0,12150,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5087,,9/29/2012,273,#N/A,0,12151,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5088,,9/29/2012,273,#N/A,0,12152,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5089,,9/29/2012,273,#N/A,0,12153,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5090,,9/29/2012,273,#N/A,0,12154,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5091,,9/29/2012,273,#N/A,0,12155,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5092,,9/29/2012,273,#N/A,0,12156,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5093,,9/29/2012,273,#N/A,0,12157,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5094,,9/29/2012,273,#N/A,0,12158,,,,,,,,,,
Nelson day 2,2012,9,29,,,,,5095,,9/29/2012,273,#N/A,0,12159,,,,,,,,,,
Seal Islands,2012,9,29,45,9,,,5096,CLEAR !!,9/29/2012,273,5,1,12160,54,0.166666667,81,2916,486,,,,,
Seal Islands,2012,9,29,2,4,,,5097,,9/29/2012,273,5,1,12161,6,0.666666667,16,36,24,,,,,
Seal Islands,2012,9,29,10,2,,,5098,,9/29/2012,273,5,1,12162,12,0.166666667,4,144,24,,,,,
Seal Islands,2012,9,29,2,2,,,5099,,9/29/2012,273,5,1,12163,4,0.5,4,16,8,,,,,
Seal Islands,2012,9,29,16,1,,,5100,good,9/29/2012,273,5,1,12164,17,0.058823529,1,289,17,,,,,
Seal Islands,2012,9,29,20,0,,,5101,,9/29/2012,273,5,1,12165,20,0,0,400,0,,,,,
Seal Islands,2012,9,29,3,2,,,5102,2 SWAN,9/29/2012,273,5,1,12166,5,0.4,4,25,10,,,,,
Seal Islands,2012,9,29,53,3,,,5103,,9/29/2012,273,5,1,12167,56,0.053571429,9,3136,168,,,,,
Seal Islands,2012,9,29,38,0,,,5104,,9/29/2012,273,5,1,12168,38,0,0,1444,0,,,,,
Seal Islands,2012,9,29,48,6,,,5105,good,9/29/2012,273,5,1,12169,54,0.111111111,36,2916,324,,,,,
Seal Islands,2012,9,29,71,6,,,5106,,9/29/2012,273,5,1,12170,77,0.077922078,36,5929,462,,,,,
Seal Islands,2012,9,29,7,0,,,5107,,9/29/2012,273,5,1,12171,7,0,0,49,0,,,,,
Seal Islands,2012,9,29,43,4,,,5108,good,9/29/2012,273,5,1,12172,47,0.085106383,16,2209,188,,,,,
Seal Islands,2012,9,29,67,6,,,5109,,9/29/2012,273,5,1,12173,73,0.082191781,36,5329,438,,,,,
Seal Islands,2012,9,29,27,1,,,5110,,9/29/2012,273,5,1,12174,28,0.035714286,1,784,28,,,,,
Seal Islands,2012,9,29,13,5,,,5111,,9/29/2012,273,5,1,12175,18,0.277777778,25,324,90,,,,,
Seal Islands,2012,9,29,22,0,,,5112,,9/29/2012,273,5,1,12176,22,0,0,484,0,,,,,
Seal Islands,2012,9,29,33,4,,,5113,,9/29/2012,273,5,1,12177,37,0.108108108,16,1369,148,,,,,
Seal Islands,2012,9,29,26,0,,,5114,,9/29/2012,273,5,1,12178,26,0,0,676,0,,,,,
Seal Islands,2012,9,29,2,3,,,5115,,9/29/2012,273,5,1,12179,5,0.6,9,25,15,,,,,
Seal Islands,2012,9,29,3,4,,,5116,,9/29/2012,273,5,1,12180,7,0.571428571,16,49,28,,,,,
Seal Islands,2012,9,29,6,3,,,5117,,9/29/2012,273,5,1,12181,9,0.333333333,9,81,27,,,,,
Seal Islands,2012,9,29,12,7,,,5118,,9/29/2012,273,5,1,12182,19,0.368421053,49,361,133,,,,,
Seal Islands,2012,9,29,9,1,,,5119,,9/29/2012,273,5,1,12183,10,0.1,1,100,10,,,,,
Seal Islands,2012,9,29,132,16,,,5120,,9/29/2012,273,5,1,12184,148,0.108108108,256,21904,2368,,,,,
Seal Islands,2012,9,29,15,5,,,5121,,9/29/2012,273,5,1,12185,20,0.25,25,400,100,,,,,
Seal Islands,2012,9,29,2,2,,,5122,,9/29/2012,273,5,1,12186,4,0.5,4,16,8,,,,,
Seal Islands,2012,9,29,42,7,,,5123,distant,9/29/2012,273,5,1,12187,49,0.142857143,49,2401,343,,,,,
Seal Islands,2012,9,29,16,0,,,5124,,9/29/2012,273,5,1,12188,16,0,0,256,0,,,,,
Seal Islands,2012,9,29,19,0,,,5125,blurred,9/29/2012,273,5,1,12189,19,0,0,361,0,,,,,
Seal Islands,2012,9,29,4,1,,,5126,close,9/29/2012,273,5,1,12190,5,0.2,1,25,5,,,,,
Seal Islands,2012,9,29,31,0,,,5127,,9/29/2012,273,5,1,12191,31,0,0,961,0,,,,,
Seal Islands,2012,9,29,25,9,,,5128,bad angle,9/29/2012,273,5,1,12192,34,0.264705882,81,1156,306,,,,,
Seal Islands,2012,9,29,6,1,,,5129,,9/29/2012,273,5,1,12193,7,0.142857143,1,49,7,,,,,
Seal Islands,2012,9,29,18,5,,,5130,,9/29/2012,273,5,1,12194,23,0.217391304,25,529,115,,,,,
Seal Islands,2012,9,29,24,4,,,5131,good,9/29/2012,273,5,1,12195,28,0.142857143,16,784,112,,,,,
Seal Islands,2012,9,29,12,10,,,5132,,9/29/2012,273,5,1,12196,22,0.454545455,100,484,220,,,,,
Seal Islands,2012,9,29,11,13,,,5133,,9/29/2012,273,5,1,12197,24,0.541666667,169,576,312,,,,,
Seal Islands,2012,9,29,,,,,5134,seals,9/29/2012,273,5,0,12198,,,,,,,,,,
Seal Islands,2012,9,29,47,7,,,5135,,9/29/2012,273,5,1,12199,54,0.12962963,49,2916,378,,,,,
Seal Islands,2012,9,29,14,9,,,5136,,9/29/2012,273,5,1,12200,23,0.391304348,81,529,207,,,,,
Seal Islands,2012,9,29,3,6,,,5137,,9/29/2012,273,5,1,12201,9,0.666666667,36,81,54,,,,,
Seal Islands,2012,9,29,16,0,,,5138,,9/29/2012,273,5,1,12202,16,0,0,256,0,,,,,
Seal Islands,2012,9,29,3,0,,,5139,,9/29/2012,273,5,1,12203,3,0,0,9,0,,,,,
Seal Islands,2012,9,29,8,1,,,5140,,9/29/2012,273,5,1,12204,9,0.111111111,1,81,9,,,,,
Seal Islands,2012,9,29,19,2,,,5141,,9/29/2012,273,5,1,12205,21,0.095238095,4,441,42,,,,,
Port Heiden,2012,9,29,3,0,,,5142,,9/29/2012,273,4,1,12206,3,0,0,9,0,,,,,
Port Heiden,2012,9,29,9,8,,,5143,,9/29/2012,273,4,1,12207,17,0.470588235,64,289,136,,,,,
Port Heiden,2012,9,29,40,7,,,5144,,9/29/2012,273,4,1,12208,47,0.14893617,49,2209,329,,,,,
Port Heiden,2012,9,29,9,8,,,5145,,9/29/2012,273,4,1,12209,17,0.470588235,64,289,136,,,,,
Port Heiden,2012,9,29,6,2,,,5146,,9/29/2012,273,4,1,12210,8,0.25,4,64,16,,,,,
Port Heiden,2012,9,29,2,2,,,5147,,9/29/2012,273,4,1,12211,4,0.5,4,16,8,,,,,
Port Heiden,2012,9,29,2,3,,,5148,,9/29/2012,273,4,1,12212,5,0.6,9,25,15,,,,,
Port Heiden,2012,9,29,15,3,,,5149,,9/29/2012,273,4,1,12213,18,0.166666667,9,324,54,,,,,
Port Heiden,2012,9,29,42,1,,,5150,,9/29/2012,273,4,1,12214,43,0.023255814,1,1849,43,,,,,
Port Heiden,2012,9,29,14,6,,,5151,blurred,9/29/2012,273,4,1,12215,20,0.3,36,400,120,,,,,
Port Heiden,2012,9,29,21,11,,,5152,,9/29/2012,273,4,1,12216,32,0.34375,121,1024,352,,,,,
Port Heiden,2012,9,29,4,1,,,5153,blurred,9/29/2012,273,4,1,12217,5,0.2,1,25,5,,,,,
Izembek,2013,10,20,84,2,,,1,,10/20/2013,293,7,1,12218,86,0.023255814,4,7396,172,,,,,
Izembek,2013,10,20,12,0,,,2,,10/20/2013,293,7,1,12219,12,0,0,144,0,,,,,
Izembek,2013,10,20,7,0,,,3,,10/20/2013,293,7,1,12220,7,0,0,49,0,,,,,
Izembek,2013,10,20,16,2,1,,4,,10/20/2013,293,7,1,12221,18,0.111111111,4,324,36,,,,,
Izembek,2013,10,20,54,0,,,5,,10/20/2013,293,7,1,12222,54,0,0,2916,0,,,,,
Izembek,2013,10,20,60,0,,,6,,10/20/2013,293,7,1,12223,60,0,0,3600,0,,,,,
Izembek,2013,10,20,36,0,,,7,,10/20/2013,293,7,1,12224,36,0,0,1296,0,,,,,
Izembek,2013,10,20,,,,,8,,10/20/2013,293,7,0,12225,,,,,,,,,,
Izembek,2013,10,20,2,4,,,9,,10/20/2013,293,7,1,12226,6,0.666666667,16,36,24,,,,,
Izembek,2013,10,20,3,2,,,10,,10/20/2013,293,7,1,12227,5,0.4,4,25,10,,,,,
Izembek,2013,10,20,,,,,11,,10/20/2013,293,7,0,12228,,,,,,,,,,
Izembek,2013,10,20,12,0,,,12,,10/20/2013,293,7,1,12229,12,0,0,144,0,,,,,
Izembek,2013,10,20,,,,,13,,10/20/2013,293,7,0,12230,,,,,,,,,,
Izembek,2013,10,20,161,8,4,,14,,10/20/2013,293,7,1,12231,169,0.047337278,64,28561,1352,,,,,
Izembek,2013,10,20,,,,,15,,10/20/2013,293,7,0,12232,,,,,,,,,,
Izembek,2013,10,20,4,10,,,16,,10/20/2013,293,7,1,12233,14,0.714285714,100,196,140,,,,,
Izembek,2013,10,20,2,5,,,17,,10/20/2013,293,7,1,12234,7,0.714285714,25,49,35,,,,,
Izembek,2013,10,20,13,14,,,18,,10/20/2013,293,7,1,12235,27,0.518518519,196,729,378,,,,,
Izembek,2013,10,20,,,,,9997,,10/20/2013,293,7,0,12236,,,,,,,,,,
Izembek,2013,10,20,71,9,3,,9998,,10/20/2013,293,7,1,12237,80,0.1125,81,6400,720,,,,,
Izembek,2013,10,20,82,8,,,9999,,10/20/2013,293,7,1,12238,90,0.088888889,64,8100,720,,,,,
Nelson,2013,10,20,,,,,19,too blurred,10/20/2013,293,6,0,12239,,,,,,,,,,
Nelson,2013,10,20,92,31,,,20,"blurred, pintails",10/20/2013,293,6,1,12240,123,0.25203252,961,15129,3813,,,,,
Nelson,2013,10,20,32,6,,,21,"blurred, pintails",10/20/2013,293,6,1,12241,38,0.157894737,36,1444,228,,,,,
Nelson,2013,10,20,46,10,,,22,ad/juv OK,10/20/2013,293,6,1,12242,56,0.178571429,100,3136,560,,,,,
Nelson,2013,10,20,17,13,,,23,ad/juv OK,10/20/2013,293,6,1,12243,30,0.433333333,169,900,390,,,,,
Nelson,2013,10,20,5,0,,,24,,10/20/2013,293,6,1,12244,5,0,0,25,0,,,,,
Nelson,2013,10,20,6,7,,,25,,10/20/2013,293,6,1,12245,13,0.538461538,49,169,91,,,,,
Nelson,2013,10,20,8,1,,,26,,10/20/2013,293,6,1,12246,9,0.111111111,1,81,9,,,,,
Nelson,2013,10,20,3,0,,,27,,10/20/2013,293,6,1,12247,3,0,0,9,0,,,,,
Nelson,2013,10,20,16,6,,,28,,10/20/2013,293,6,1,12248,22,0.272727273,36,484,132,,,,,
Nelson,2013,10,20,3,0,,,29,,10/20/2013,293,6,1,12249,3,0,0,9,0,,,,,
Nelson,2013,10,20,3,6,,,30,,10/20/2013,293,6,1,12250,9,0.666666667,36,81,54,,,,,
Nelson,2013,10,20,6,5,,,31,,10/20/2013,293,6,1,12251,11,0.454545455,25,121,55,,,,,
Nelson,2013,10,20,9,8,,,32,,10/20/2013,293,6,1,12252,17,0.470588235,64,289,136,,,,,
Nelson,2013,10,20,18,21,,,33,,10/20/2013,293,6,1,12253,39,0.538461538,441,1521,819,,,,,
Nelson,2013,10,20,18,6,,,34,,10/20/2013,293,6,1,12254,24,0.25,36,576,144,,,,,
Nelson,2013,10,20,10,8,,,35,,10/20/2013,293,6,1,12255,18,0.444444444,64,324,144,,,,,
Nelson,2013,10,20,7,0,,,36,,10/20/2013,293,6,1,12256,7,0,0,49,0,,,,,
Nelson,2013,10,20,18,5,,,37,,10/20/2013,293,6,1,12257,23,0.217391304,25,529,115,,,,,
Nelson,2013,10,20,15,14,,,38,,10/20/2013,293,6,1,12258,29,0.482758621,196,841,406,,,,,
Nelson,2013,10,20,4,8,,,39,,10/20/2013,293,6,1,12259,12,0.666666667,64,144,96,,,,,
Nelson,2013,10,20,32,18,,,40,example,10/20/2013,293,6,1,12260,50,0.36,324,2500,900,,,,,
Nelson,2013,10,20,6,2,,,41,,10/20/2013,293,6,1,12261,8,0.25,4,64,16,,,,,
Nelson,2013,10,20,1,1,,,42,,10/20/2013,293,6,1,12262,2,0.5,1,4,2,,,,,
Nelson,2013,10,20,2,4,,,43,,10/20/2013,293,6,1,12263,6,0.666666667,16,36,24,,,,,
Nelson,2013,10,20,6,7,,,44,,10/20/2013,293,6,1,12264,13,0.538461538,49,169,91,,,,,
Nelson,2013,10,20,10,5,,,45,,10/20/2013,293,6,1,12265,15,0.333333333,25,225,75,,,,,
Nelson,2013,10,20,17,20,,,46,,10/20/2013,293,6,1,12266,37,0.540540541,400,1369,740,,,,,
Nelson,2013,10,20,10,4,,,47,,10/20/2013,293,6,1,12267,14,0.285714286,16,196,56,,,,,
Nelson,2013,10,20,2,7,,,48,,10/20/2013,293,6,1,12268,9,0.777777778,49,81,63,,,,,
Nelson,2013,10,20,3,3,,,49,,10/20/2013,293,6,1,12269,6,0.5,9,36,18,,,,,
Nelson,2013,10,20,,,,,50,,10/20/2013,293,6,0,12270,,,,,,,,,,
Nelson,2013,10,20,2,2,,,51,,10/20/2013,293,6,1,12271,4,0.5,4,16,8,,,,,
Nelson,2013,10,20,21,22,,,52,,10/20/2013,293,6,1,12272,43,0.511627907,484,1849,946,,,,,
Nelson,2013,10,20,30,22,,,53,,10/20/2013,293,6,1,12273,52,0.423076923,484,2704,1144,,,,,
Nelson,2013,10,20,8,5,,,54,,10/20/2013,293,6,1,12274,13,0.384615385,25,169,65,,,,,
Nelson,2013,10,20,12,11,,,55,,10/20/2013,293,6,1,12275,23,0.47826087,121,529,253,,,,,
Nelson,2013,10,20,52,8,,,56,,10/20/2013,293,6,1,12276,60,0.133333333,64,3600,480,,,,,
Nelson,2013,10,20,76,13,,,57,questionable,10/20/2013,293,6,1,12277,89,0.146067416,169,7921,1157,,,,,
Nelson,2013,10,20,,,,,58,worse,10/20/2013,293,6,0,12278,,,,,,,,,,
Nelson,2013,10,20,83,16,,,59,questionable,10/20/2013,293,6,1,12279,99,0.161616162,256,9801,1584,,,,,
Nelson,2013,10,20,94,7,,,60,questionable,10/20/2013,293,6,1,12280,101,0.069306931,49,10201,707,,,,,
Nelson,2013,10,20,69,9,,,61,better,10/20/2013,293,6,1,12281,78,0.115384615,81,6084,702,,,,,
Nelson,2013,10,20,62,3,,,62,,10/20/2013,293,6,1,12282,65,0.046153846,9,4225,195,,,,,
Nelson,2013,10,20,20,0,,,63,,10/20/2013,293,6,1,12283,20,0,0,400,0,,,,,
Nelson,2013,10,20,42,3,,,64,,10/20/2013,293,6,1,12284,45,0.066666667,9,2025,135,,,,,
Nelson,2013,10,20,2,0,,,65,,10/20/2013,293,6,1,12285,2,0,0,4,0,,,,,
Nelson,2013,10,20,12,12,,,66,,10/20/2013,293,6,1,12286,24,0.5,144,576,288,,,,,
Nelson,2013,10,20,13,9,,,67,,10/20/2013,293,6,1,12287,22,0.409090909,81,484,198,,,,,
Nelson,2013,10,20,6,5,,,68,,10/20/2013,293,6,1,12288,11,0.454545455,25,121,55,,,,,
Nelson,2013,10,20,7,4,,,69,,10/20/2013,293,6,1,12289,11,0.363636364,16,121,44,,,,,
Nelson,2013,10,20,49,17,,,70,ok,10/20/2013,293,6,1,12290,66,0.257575758,289,4356,1122,,,,,
Nelson,2013,10,20,46,14,,,71,,10/20/2013,293,6,1,12291,60,0.233333333,196,3600,840,,,,,
Nelson,2013,10,20,79,35,,,72,,10/20/2013,293,6,1,12292,114,0.307017544,1225,12996,3990,,,,,
Nelson,2013,10,20,22,18,,,73,,10/20/2013,293,6,1,12293,40,0.45,324,1600,720,,,,,
Nelson,2013,10,20,21,4,,,74,,10/20/2013,293,6,1,12294,25,0.16,16,625,100,,,,,
Nelson,2013,10,20,3,6,,,75,,10/20/2013,293,6,1,12295,9,0.666666667,36,81,54,,,,,
Nelson,2013,10,20,3,3,,,76,,10/20/2013,293,6,1,12296,6,0.5,9,36,18,,,,,
Nelson,2013,10,20,24,8,,,77,,10/20/2013,293,6,1,12297,32,0.25,64,1024,256,,,,,
Nelson,2013,10,20,7,0,,,78,,10/20/2013,293,6,1,12298,7,0,0,49,0,,,,,
Nelson,2013,10,20,25,23,,,79,,10/20/2013,293,6,1,12299,48,0.479166667,529,2304,1104,,,,,
Nelson,2013,10,20,10,7,,,80,,10/20/2013,293,6,1,12300,17,0.411764706,49,289,119,,,,,
Nelson,2013,10,20,12,14,,,81,,10/20/2013,293,6,1,12301,26,0.538461538,196,676,364,,,,,
Nelson,2013,10,20,8,1,,,82,,10/20/2013,293,6,1,12302,9,0.111111111,1,81,9,,,,,
Nelson,2013,10,20,36,9,,,83,questionable,10/20/2013,293,6,1,12303,45,0.2,81,2025,405,,,,,
Nelson,2013,10,20,20,6,,,84,,10/20/2013,293,6,1,12304,26,0.230769231,36,676,156,,,,,
Nelson,2013,10,20,,,,,85,none,10/20/2013,293,6,0,12305,,,,,,,,,,
Nelson,2013,10,20,6,0,,,86,,10/20/2013,293,6,1,12306,6,0,0,36,0,,,,,
Nelson,2013,10,20,15,1,,,87,questionable,10/20/2013,293,6,1,12307,16,0.0625,1,256,16,,,,,
Nelson,2013,10,20,21,1,,,88,,10/20/2013,293,6,1,12308,22,0.045454545,1,484,22,,,,,
Nelson,2013,10,20,18,10,,,89,,10/20/2013,293,6,1,12309,28,0.357142857,100,784,280,,,,,
Nelson,2013,10,20,8,5,,,90,,10/20/2013,293,6,1,12310,13,0.384615385,25,169,65,,,,,
Nelson,2013,10,20,14,7,,,91,,10/20/2013,293,6,1,12311,21,0.333333333,49,441,147,,,,,
